global_step,row_idx,task_text,traj_uid,step_idx,prompt_step_number,stage,current_observation,action_cmd,action_arg,action_text,is_action_valid,raw_reward,episode_reward,episode_length,value_pred_before_update,value_target_gae_return,value_error_before_update,gigpo_step_reward,policy_advantage_mean,policy_return_mean,token_score_sum,token_reward_sum,prompt_length,response_length,response_clipped
251,526,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",c309c5d8-cacd-4ddf-acde-d73c6cfa8d83,13,14,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,taupe,click[taupe],True,0,0.0,15.0,1.1328125,0.10539054870605469,1.0274219512939453,0.0,-4.958709716796875,-4.958709716796875,0.0,0.0,1613,512,1
251,527,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7fab8bf8-a636-43f0-9549-8673857145f2,3,4,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,7 ft 9 in x 10 ft 8 in,click[7 ft 9 in x 10 ft 8 in],True,0.0,10.0,10.0,2.8125,4.724789619445801,-1.9122896194458008,7.350918769836426,12.392210006713867,12.392210006713867,10.0,10.0,1881,132,0
251,528,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7fab8bf8-a636-43f0-9549-8673857145f2,6,7,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,7 ft 9 in x 10 ft 8 in,click[7 ft 9 in x 10 ft 8 in],True,0.0,10.0,10.0,2.203125,6.66929292678833,-4.46616792678833,8.573749542236328,13.615036964416504,13.615036964416504,10.0,10.0,1606,512,1
251,529,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7fab8bf8-a636-43f0-9549-8673857145f2,8,9,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,runner,click[runner],True,0,10.0,10.0,2.0625,8.742969512939453,-6.680469512939453,9.5,14.541290283203125,14.541290283203125,10.0,10.0,1618,512,1
251,530,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7fab8bf8-a636-43f0-9549-8673857145f2,9,10,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,buy now,click[buy now],True,10.0,10.0,10.0,2.03125,10.0,-7.96875,10.0,15.041290283203125,15.041290283203125,10.0,10.0,1607,129,0
251,531,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7dc50410-e431-4585-8ea1-6e226a1d01ae,0,1,other,'Search'.,search,"home office furniture sets for dining room, living room, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, price: $70 below","search[home office furniture sets for dining room, living room, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, price: $70 below]",True,0,0.0,15.0,1.6328125,1.2111537456512451,0.4216587543487549,0.0,-5.472442150115967,-5.472442150115967,0.0,0.0,225,512,1
251,532,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7dc50410-e431-4585-8ea1-6e226a1d01ae,4,5,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,taupe | orange,click[taupe | orange],True,0.0,0.0,15.0,2.375,0.985913872718811,1.389086127281189,0.0,-4.958709716796875,-4.958709716796875,0.0,0.0,1620,512,1
251,533,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7dc50410-e431-4585-8ea1-6e226a1d01ae,9,10,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,<prev>,click[<prev>],True,0.0,0.0,15.0,2.0625,0.4797734022140503,1.5827265977859497,0.0,-4.958709716796875,-4.958709716796875,0.0,0.0,1608,512,1
251,534,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7dc50410-e431-4585-8ea1-6e226a1d01ae,10,11,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,taupe,click[taupe],True,0,0.0,15.0,1.7890625,0.3623538017272949,1.426708698272705,0.0,-4.958709716796875,-4.958709716796875,0.0,0.0,1611,512,1
251,535,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",7dc50410-e431-4585-8ea1-6e226a1d01ae,12,13,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,7 ft 9 in x 10 ft 8 in,click[7 ft 9 in x 10 ft 8 in],True,0,0.0,15.0,1.265625,0.19667208194732666,1.0689529180526733,0.0,-4.958710193634033,-4.958710193634033,0.0,0.0,1613,166,0
251,536,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",889c48bc-c541-4ece-84bd-a8ab49dcd399,0,1,other,'Search'.,search,"home office furniture sets for dining room, living room, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, price: $70 below","search[home office furniture sets for dining room, living room, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, color: taupe | orange, item shape: runner, size: 7 ft 9 in x 10 ft 8 in, price: $70 below]",True,0,10.0,7.0,1.6328125,4.692359924316406,-3.0595474243164062,7.350918769836426,11.878477096557617,11.878477096557617,10.0,10.0,225,169,0
251,537,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",889c48bc-c541-4ece-84bd-a8ab49dcd399,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B07FKGQKZ1' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] '$44.99 to $33.98' [SEP] 'B07F6MN8RH' [SEP] 'Yeele 5x7ft Photography Backdrops - Magical The Underwater World Octopus Sea Turtle Castle Photo Background Newborn Baby Boy Portrait Pictures Photo Booth Shooting Studio Props' [SEP] '$19.99' [SEP] 'B0943TLW3L' [SEP] 'Artificial Areca Palm Tree-Faux Tropical Fake Plant - Floor Dypsis Lutescens Silk Plants in Pot - 5 Ft Tall Fake Tree for Home Decor - Living Room, Patio, Office Indoor/Outdoor, K160' [SEP] '$99.99' [SEP] 'B07XDRVVYM' [SEP] 'Clarks Women's Un Adorn Sling Sandal' [SEP] '$34.99 to $99.95' [SEP] 'B085HGD5Z3' [SEP] 'haoricu Womens Platform Sandals Summer Fashion Ladies Bow Tie Flats Rome Casual Basic Slipper' [SEP] '$14.98 to $25.98' [SEP] 'B00UN9GR8W' [SEP] '8' FT RCA Cable 3 RCA Males Each End Composite Audio Video Gold Shielded RG59 Coaxial Stereo A/V Dubbing Cable Heavy Duty Fully R/Y/W Triple A/V Stereo Digital Signal Hook-Up RG-59 Jumper with Plug Connectors' [SEP] '$11.51' [SEP] 'B07KK7G5YJ' [SEP] 'Laeacco Steampunk Clock Backdrops 6.5x6.5ft Vinyl Photography Background Shabby Clock Photo Backdrop Old Clock Punk Grunge Culture Adults Brave Boy Portraits Photo Studio Props' [SEP] '$24.59' [SEP] 'B09S3TWKSC' [SEP] 'Womens Summer Sandals Casual Bohemia Gladiator Wedge Shoes Outdoor Loafers Open Toe Sandals Buckle Sandals Hollow Out Shoes' [SEP] '$6.99' [SEP] 'B09CQ45ZRB' [SEP] 'Merry Christmas Kitchen Mat 2 PCS Cushioned Anti Fatigue Kitchen Runner Rugs Truck with Xmas Tree Red and Black Buffalo Plaid Comfort Standing Desk Mat for Office Floor Mat 19.7""x31.5""+19.7""x47.2""' [SEP] '$15.9' [SEP] 'B08P8LRFZ4' [SEP] 'MTFY Cute Faux Fur Desk Chair for Girls Women, Comfy Fluffy Modern Home Office Chair with Wheels, Elegant Swivel Fuzzy Vanity Chair Makeup Arm Chair for Living Room, Bedroom' [SEP] '$95.99'.",click,b07fkgqkz1,click[b07fkgqkz1],True,0,10.0,7.0,1.4375,5.328417778015137,-3.8909177780151367,7.737809181213379,7.258240222930908,7.258240222930908,10.0,10.0,1152,512,1
251,538,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",889c48bc-c541-4ece-84bd-a8ab49dcd399,3,4,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,7 ft 9 in x 10 ft 8 in,click[7 ft 9 in x 10 ft 8 in],True,0.0,10.0,7.0,2.53125,6.703136920928955,-4.171886920928955,8.573749542236328,13.615036964416504,13.615036964416504,10.0,10.0,1945,512,1
251,539,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",889c48bc-c541-4ece-84bd-a8ab49dcd399,5,6,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,taupe,click[taupe],True,0.0,10.0,7.0,2.046875,8.750391006469727,-6.703516006469727,9.5,14.541290283203125,14.541290283203125,10.0,10.0,1617,512,1
251,540,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4de2eee0-8033-4c70-83c8-7021fc8007ff,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B07FKGQKZ1' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] '$44.99 to $33.98' [SEP] 'B07F6MN8RH' [SEP] 'Yeele 5x7ft Photography Backdrops - Magical The Underwater World Octopus Sea Turtle Castle Photo Background Newborn Baby Boy Portrait Pictures Photo Booth Shooting Studio Props' [SEP] '$19.99' [SEP] 'B07XDRVVYM' [SEP] 'Clarks Women's Un Adorn Sling Sandal' [SEP] '$34.99 to $99.95' [SEP] 'B085HGD5Z3' [SEP] 'haoricu Womens Platform Sandals Summer Fashion Ladies Bow Tie Flats Rome Casual Basic Slipper' [SEP] '$14.98 to $25.98' [SEP] 'B00UN9GR8W' [SEP] '8' FT RCA Cable 3 RCA Males Each End Composite Audio Video Gold Shielded RG59 Coaxial Stereo A/V Dubbing Cable Heavy Duty Fully R/Y/W Triple A/V Stereo Digital Signal Hook-Up RG-59 Jumper with Plug Connectors' [SEP] '$11.51' [SEP] 'B09QKJHF4Q' [SEP] 'LIUEONG Lady Metal Buckle Platform Shoes Booties Comfortable High Top Boots Casual Shoes Comfort Women's Closed Toe Ankle Strap' [SEP] '$37.99' [SEP] 'B09S3TWKSC' [SEP] 'Womens Summer Sandals Casual Bohemia Gladiator Wedge Shoes Outdoor Loafers Open Toe Sandals Buckle Sandals Hollow Out Shoes' [SEP] '$6.99' [SEP] 'B08GS6B87J' [SEP] 'Crimson Trace Brushline Pro Riflescope with Lightweight Solid Construction, Scope Caps and Lens Cloth for Hunting, Shooting and Outdoor' [SEP] '$218.79' [SEP] 'B07KK7G5YJ' [SEP] 'Laeacco Steampunk Clock Backdrops 6.5x6.5ft Vinyl Photography Background Shabby Clock Photo Backdrop Old Clock Punk Grunge Culture Adults Brave Boy Portraits Photo Studio Props' [SEP] '$24.59' [SEP] 'B077KY1X93' [SEP] 'Arcen Mini Close Up Color Colorful Lens Filter Set Compatible for Fujifilm Instax Mini 8/8+/ 9 Instant Film Camera, 6 Piece' [SEP] '$9.99'.",click,b07fkgqkz1,click[b07fkgqkz1],True,0,0.0,15.0,1.8359375,1.1781625747680664,0.6577749252319336,0.0,-2.7417585849761963,-2.7417585849761963,0.0,0.0,1102,175,0
251,541,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4de2eee0-8033-4c70-83c8-7021fc8007ff,5,6,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,taupe | orange,click[taupe | orange],False,0.0,0.0,15.0,2.234375,0.7449272871017456,1.4894477128982544,-0.10000000149011612,-5.15871000289917,-5.15871000289917,-0.10000000149011612,-0.10000000149011612,1620,512,1
251,542,"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4de2eee0-8033-4c70-83c8-7021fc8007ff,6,7,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,runner,click[runner],True,0.0,0.0,15.0,2.234375,0.7399551868438721,1.494419813156128,0.0,-4.958709716796875,-4.958709716796875,0.0,0.0,1611,512,1
